date,unemployment_rate,recession_flag,gdp_growth_yoy,cpi_inflation_yoy,consumer_sentiment,initial_claims
2002-02-20,5.7,0,0.16731829373148877,1.1958997722095743,93.0,397000
2002-02-21,5.7,0,0.16731829373148877,1.1958997722095743,93.0,397000
2002-02-22,5.7,0,0.16731829373148877,1.1958997722095743,93.0,397000
2002-02-23,5.7,0,0.16731829373148877,1.1958997722095743,93.0,397000
2002-02-24,5.7,0,0.16731829373148877,1.1958997722095743,93.0,397000
2002-02-25,5.7,0,0.16731829373148877,1.1958997722095743,93.0,397000
2002-02-26,5.7,0,0.16731829373148877,1.1958997722095743,93.0,397000
2002-02-27,5.7,0,0.16731829373148877,1.1958997722095743,93.0,397000
2002-02-28,5.7,0,0.16731829373148877,1.1958997722095743,93.0,397000
2002-03-01,5.7,0,0.16731829373148877,1.1958997722095743,93.0,397000
2002-03-02,5.7,0,0.16731829373148877,1.1958997722095743,93.0,398000
2002-03-03,5.7,0,0.16731829373148877,1.1958997722095743,90.7,398000
2002-03-04,5.7,0,0.16731829373148877,1.1958997722095743,90.7,398000
2002-03-05,5.7,0,0.16731829373148877,1.1958997722095743,90.7,398000
2002-03-06,5.7,0,0.16731829373148877,1.1958997722095743,90.7,398000
2002-03-07,5.7,0,0.16731829373148877,1.1958997722095743,90.7,398000
2002-03-08,5.7,0,0.16731829373148877,1.1958997722095743,90.7,398000
2002-03-09,5.7,0,0.16731829373148877,1.1958997722095743,90.7,392000
2002-03-10,5.7,0,0.16731829373148877,1.1958997722095743,90.7,392000
2002-03-11,5.7,0,0.16731829373148877,1.1958997722095743,90.7,392000
2002-03-12,5.7,0,0.16731829373148877,1.1958997722095743,90.7,392000
2002-03-13,5.7,0,0.16731829373148877,1.1958997722095743,90.7,392000
2002-03-14,5.7,0,0.16731829373148877,1.1958997722095743,90.7,392000
2002-03-15,5.7,0,0.16731829373148877,1.1958997722095743,90.7,392000
2002-03-16,5.7,0,0.16731829373148877,1.1958997722095743,90.7,399000
2002-03-17,5.7,0,0.16731829373148877,1.1958997722095743,90.7,399000
2002-03-18,5.7,0,0.16731829373148877,1.1363636363636465,90.7,399000
2002-03-19,5.7,0,0.16731829373148877,1.1363636363636465,90.7,399000
2002-03-20,5.7,0,0.16731829373148877,1.1363636363636465,90.7,399000
2002-03-21,5.7,0,0.16731829373148877,1.1363636363636465,90.7,399000
2002-03-22,5.7,0,0.16731829373148877,1.1363636363636465,90.7,399000
2002-03-23,5.7,0,0.16731829373148877,1.1363636363636465,90.7,392000
2002-03-24,5.7,0,0.16731829373148877,1.1363636363636465,90.7,392000
2002-03-25,5.7,0,0.16731829373148877,1.1363636363636465,90.7,392000
2002-03-26,5.7,0,0.16731829373148877,1.1363636363636465,90.7,392000
2002-03-27,5.7,0,0.16731829373148877,1.1363636363636465,90.7,392000
2002-03-28,5.7,0,0.16731829373148877,1.1363636363636465,90.7,392000
2002-03-29,5.7,0,0.16731829373148877,1.1363636363636465,90.7,392000
2002-03-30,5.7,0,0.16731829373148877,1.1363636363636465,90.7,415000
2002-03-31,5.7,0,0.16731829373148877,1.1363636363636465,95.7,415000
2002-04-01,5.7,1,0.16731829373148877,1.1363636363636465,95.7,415000
2002-04-02,5.7,1,0.16731829373148877,1.1363636363636465,95.7,415000
2002-04-03,5.7,1,0.16731829373148877,1.1363636363636465,95.7,415000
2002-04-04,5.7,1,0.16731829373148877,1.1363636363636465,95.7,415000
2002-04-05,5.7,1,0.16731829373148877,1.1363636363636465,95.7,415000
2002-04-06,5.7,1,0.16731829373148877,1.1363636363636465,95.7,479000
2002-04-07,5.7,1,0.16731829373148877,1.1363636363636465,95.7,479000
2002-04-08,5.7,1,0.16731829373148877,1.1363636363636465,95.7,479000
2002-04-09,5.7,1,0.16731829373148877,1.1363636363636465,95.7,479000
